11/26/23,-1,Knee Raise (Captain's Chair),8,0
11/26/23,-1,Knee Raise (Captain's Chair),8,0
11/26/23,-1,Knee Raise (Captain's Chair),8,0
11/26/23,-1,Knee Raise (Captain's Chair),8,8
11/26/23,-1,Standing Calf Raise (Machine),8,150
11/26/23,-1,Standing Calf Raise (Machine),8,250
11/26/23,-1,Standing Calf Raise (Machine),8,340
11/26/23,-1,Standing Calf Raise (Machine),8,340
11/28/23,-1,Pull Up,3,0
11/28/23,-1,Lat Pulldown (Machine),5,120
11/28/23,-1,Lat Pulldown (Machine),3,170
11/28/23,-1,Lat Pulldown (Machine),3,160
11/28/23,-1,Lat Pulldown (Machine),3,160
11/28/23,-1,Lat Pulldown (Machine),3,140
11/28/23,-1,Deadlift,5,135
11/28/23,-1,Deadlift,3,225
11/28/23,-1,Deadlift,3,275
11/28/23,-1,Deadlift,2,275
11/28/23,-1,Deadlift,3,245
11/28/23,-1,Seated Row (Cable),8,70
11/28/23,-1,Seated Row (Cable),8,100
11/28/23,-1,Seated Row (Cable),8,85
11/28/23,-1,Seated Row (Cable),6,85
11/28/23,-1,Farmer Carry,50,124
11/28/23,-1,Farmer Carry,41,124
11/28/23,-1,Farmer Carry,31,124
11/29/23,-1,Bench,5,95
11/29/23,-1,Bench,5,115
11/29/23,-1,Bench,5,135
11/29/23,-1,Bench,5,145
11/29/23,-1,Bench,3,150
11/29/23,-1,Overhead Press,5,45
11/29/23,-1,Overhead Press,5,65
11/29/23,-1,Overhead Press,5,85
11/29/23,-1,Overhead Press,5,85
11/29/23,-1,Overhead Press,5,85
11/29/23,-1,Incline Bench Press (Barbell),5,85
11/29/23,-1,Incline Bench Press (Barbell),5,105
11/29/23,-1,Incline Bench Press (Barbell),5,115
11/29/23,-1,Plank,,
11/29/23,-1,Plank,,
11/29/23,-1,Plank,,
12/02/23,-1,Squat,5,95
12/02/23,-1,Squat,5,135
12/02/23,-1,Squat,5,185
12/02/23,-1,Squat,5,190
12/02/23,-1,Squat,5,190
12/02/23,-1,Leg Press,10,90
12/02/23,-1,Leg Press,10,180
12/02/23,-1,Leg Press,8,270
12/02/23,-1,Leg Press,7,320
12/02/23,-1,Leg Press,7,320
12/02/23,-1,Weighted Plank,60,0
12/02/23,-1,Weighted Plank,50,25
12/02/23,-1,Weighted Plank,50,25
12/02/23,-1,Leg Extension (Machine),8,85
12/02/23,-1,Leg Extension (Machine),8,95
12/02/23,-1,Leg Extension (Machine),8,95
12/04/23,-1,Pull Up,5,-50
12/04/23,-1,Pull Up,3,0
12/04/23,-1,Pull Up,4,-20
12/04/23,-1,Pull Up,4,-20
12/04/23,-1,Deadlift,5,135
12/04/23,-1,Deadlift,5,225
12/04/23,-1,Deadlift,3,275
12/04/23,-1,Deadlift,2,275
12/04/23,-1,Deadlift,3,255
12/04/23,-1,Seated Row (Cable),8,85
12/04/23,-1,Seated Row (Cable),8,100
12/04/23,-1,Seated Row (Cable),8,110
12/04/23,-1,Seated Row (Cable),8,95
12/04/23,-1,Concentration Curl (Dumbbell),5,20
12/04/23,-1,Concentration Curl (Dumbbell),5,30
12/04/23,-1,Concentration Curl (Dumbbell),8,20
12/07/23,-1,Overhead Press,5,65
12/07/23,-1,Overhead Press,5,95
12/07/23,-1,Overhead Press,5,100
12/07/23,-1,Overhead Press,4,100
12/07/23,-1,Bench,5,115
12/07/23,-1,Bench,5,145
12/07/23,-1,Bench,4,150
12/07/23,-1,Bench,3,145
12/07/23,-1,Chest Dip,3,0
12/07/23,-1,Chest Dip,6,0
12/07/23,-1,Chest Dip,5,0
12/07/23,-1,Lateral Raise (Dumbbell),15,30
12/07/23,-1,Lateral Raise (Dumbbell),15,30
12/07/23,-1,Lateral Raise (Dumbbell),6,30
12/08/23,-1,Squat,5,115
12/08/23,-1,Squat,5,185
12/08/23,-1,Squat,5,195
12/08/23,-1,Squat,5,135
12/08/23,-1,Flat Leg Raise,5,
12/08/23,-1,Flat Leg Raise,5,
12/08/23,-1,Box Squat (Barbell),7,135
12/08/23,-1,Box Squat (Barbell),7,185
12/08/23,-1,Box Squat (Barbell),3,205
12/08/23,-1,Box Squat (Barbell),7,185
12/08/23,-1,Lying Leg Curl (Machine),8,30
12/08/23,-1,Lying Leg Curl (Machine),5,50
12/10/23,-1,Deadlift,5,135
12/10/23,-1,Deadlift,3,225
12/10/23,-1,Deadlift,1,275
12/10/23,-1,Deadlift,3,245
12/10/23,-1,Deadlift,5,245
12/10/23,-1,Chin Up,5,-40
12/10/23,-1,Chin Up,3,0
12/10/23,-1,Chin Up,2,0
12/10/23,-1,Chin Up,4,-20
12/10/23,-1,Seated Row (Cable),8,85
12/10/23,-1,Seated Row (Cable),8,100
12/10/23,-1,Seated Row (Cable),8,100
12/10/23,-1,Seated Row (Cable),4,110
12/10/23,-1,Bicep Curl (Barbell),6,50
12/10/23,-1,Bicep Curl (Barbell),6,40
12/12/23,-1,Incline Bench Press (Barbell),5,45
12/12/23,-1,Incline Bench Press (Barbell),5,95
12/12/23,-1,Incline Bench Press (Barbell),4,135
12/12/23,-1,Incline Bench Press (Barbell),4,135
12/12/23,-1,Incline Bench Press (Barbell),3,135
12/12/23,-1,Overhead Press,5,45
12/12/23,-1,Overhead Press,5,85
12/12/23,-1,Overhead Press,4,95
12/12/23,-1,Overhead Press,5,95
12/12/23,-1,Overhead Press,3,95
12/12/23,-1,Bench,7,115
12/12/23,-1,Bench,7,125
12/12/23,-1,Bench,5,125
12/12/23,-1,Skullcrusher (Dumbbell),5,20
12/12/23,-1,Skullcrusher (Dumbbell),5,40
12/12/23,-1,Skullcrusher (Dumbbell),5,40
12/12/23,-1,Skullcrusher (Dumbbell),5,40
12/14/23,-1,Front Squat (Barbell),5,45
12/14/23,-1,Front Squat (Barbell),5,95
12/14/23,-1,Squat,5,135
12/14/23,-1,Squat,5,185
12/14/23,-1,Squat,5,205
12/14/23,-1,Squat,4,205
12/14/23,-1,Leg Press,8,180
12/14/23,-1,Leg Press,8,270
12/14/23,-1,Leg Press,8,360
12/14/23,-1,Leg Press,4,360
12/14/23,-1,Decline Crunch,10,12
12/14/23,-1,Decline Crunch,10,12
12/14/23,-1,Decline Crunch,10,12
12/14/23,-1,Lying Leg Curl (Machine),8,70
12/14/23,-1,Lying Leg Curl (Machine),8,60
12/14/23,-1,Lying Leg Curl (Machine),8,60
12/18/23,-1,Pull Up,5,-50
12/18/23,-1,Pull Up,5,0
12/18/23,-1,Pull Up,4,0
12/18/23,-1,Pull Up,5,-20
12/18/23,-1,Deadlift,5,135
12/18/23,-1,Deadlift,3,225
12/18/23,-1,Deadlift,2,275
12/18/23,-1,Deadlift,1,275
12/18/23,-1,Deadlift,5,254
12/18/23,-1,Seated Row (Cable),8,85
12/18/23,-1,Seated Row (Cable),8,100
12/18/23,-1,Seated Row (Cable),5,100
12/18/23,-1,Preacher Curl (Barbell),5,35
12/18/23,-1,Preacher Curl (Barbell),4,45
12/18/23,-1,Preacher Curl (Barbell),3,45
12/19/23,-1,Overhead Press,5,85
12/19/23,-1,Overhead Press,4,105
12/19/23,-1,Overhead Press,4,105
12/19/23,-1,Bench,5,95
12/19/23,-1,Bench,5,115
12/19/23,-1,Bench,5,135
12/19/23,-1,Bench,4,145
12/19/23,-1,Bench,3,135
12/19/23,-1,Chest Dip (Assisted),3,0
12/19/23,-1,Chest Dip (Assisted),3,0
12/19/23,-1,Chest Dip (Assisted),4,0
12/19/23,-1,Chest Dip (Assisted),4,-40
12/19/23,-1,Chest Fly,8,70
12/19/23,-1,Chest Fly,8,105
12/19/23,-1,Chest Fly,5,110
12/21/23,-1,Squat,5,135
12/21/23,-1,Squat,5,185
12/21/23,-1,Squat,5,205
12/21/23,-1,Squat,4,185
12/21/23,-1,Good Morning (Barbell),5,45
12/21/23,-1,Good Morning (Barbell),5,95
12/21/23,-1,Good Morning (Barbell),5,95
12/21/23,-1,Good Morning (Barbell),8,95
12/21/23,-1,Decline Crunch,8,0
12/21/23,-1,Decline Crunch,8,15
12/21/23,-1,Decline Crunch,8,15
12/21/23,-1,Decline Crunch,5,15
12/21/23,-1,Farmer Carry,42,140
12/21/23,-1,Farmer Carry,40,140
12/21/23,-1,Farmer Carry,32,140
12/24/23,-1,Lat Pulldown (Machine),6,150
12/24/23,-1,Lat Pulldown (Machine),5,165
12/24/23,-1,Lat Pulldown (Machine),3,165
12/24/23,-1,Lat Pulldown (Machine),3,165
12/24/23,-1,Back Extension,8,10
12/24/23,-1,Back Extension,6,25
12/24/23,-1,Back Extension,7,25
12/24/23,-1,Back Extension,8,25
12/24/23,-1,Seated Row (Machine),8,85
12/24/23,-1,Seated Row (Machine),8,100
12/24/23,-1,Seated Row (Machine),5,115
12/24/23,-1,Seated Row (Machine),5,105
12/24/23,-1,Bicep Curl (Barbell),5,50
12/24/23,-1,Bicep Curl (Barbell),7,50
12/24/23,-1,Bicep Curl (Barbell),6,50
12/26/23,-1,Seated Overhead Press (Dumbbell),7,60
12/26/23,-1,Seated Overhead Press (Dumbbell),7,80
12/26/23,-1,Seated Overhead Press (Dumbbell),5,90
12/26/23,-1,Seated Overhead Press (Dumbbell),4,90
